Year,Country of Origin (ISO),Country of Origin,Country of Asylum,Country of Asylum (ISO),Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2020,SUD,Sudan,LBY,Libya,SWE,Sweden,120
2020,All others,All others,All others,All others,SWE,Sweden,284
2020,SUD,Sudan,ARE,Egypt,USA,United States of America,1
2020,ERT,Eritrea,ARE,Egypt,BEL,Belgium,6
2020,SUD,Sudan,JOR,Jordan,ESP,Spain,1
2020,SSD,South Sudan,ARE,Egypt,CHE,Switzerland,14
2020,SYR,Syrian Arab Rep.,IRQ,Iraq,NLD,Netherlands,2
2020,SOM,Somalia,MOR,Morocco,CAN,Canada,2
2020,IRQ,Iraq,QAT,Qatar,CAN,Canada,4
2020,SUD,Sudan,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,3
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,ITA,Italy,278
2020,SOM,Somalia,TUN,Tunisia,NLD,Netherlands,1
2020,SYR,Syrian Arab Rep.,KUW,Kuwait,CAN,Canada,26
2020,SYR,Syrian Arab Rep.,ARE,Egypt,CHE,Switzerland,14
2020,IRQ,Iraq,OMN,Oman,CAN,Canada,4
2020,SOM,Somalia,TUN,Tunisia,USA,United States of America,1
2020,All others,All others,All others,All others,CHE,Switzerland,30
2020,SOM,Somalia,ARE,Egypt,FRA,France,1
2020,SYR,Syrian Arab Rep.,IRQ,Iraq,USA,United States of America,1
2020,All others,All others,All others,All others,USA,United States of America,1135
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,AUS,Australia,324
2020,SUD,Sudan,ARE,Egypt,FRA,France,58
2020,ERT,Eritrea,TUN,Tunisia,NLD,Netherlands,1
2020,ERT,Eritrea,YEM,Yemen,NOR,Norway,4
2020,ERT,Eritrea,ISR,Israel,NOR,Norway,7
2020,IRQ,Iraq,LEB,Lebanon,FIN,Finland,1
2020,ERT,Eritrea,ARE,Egypt,CHE,Switzerland,17
2020,IRQ,Iraq,SAU,Saudi Arabia,CAN,Canada,1
2020,SYR,Syrian Arab Rep.,ALG,Algeria,FRA,France,9
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,BEL,Belgium,193
2020,ERT,Eritrea,ISR,Israel,SWE,Sweden,4
2020,SYR,Syrian Arab Rep.,TUN,Tunisia,FRA,France,5
2020,All others,All others,All others,All others,DEU,Germany,12
2020,SYR,Syrian Arab Rep.,ARE,Egypt,BEL,Belgium,6
2020,SOM,Somalia,ARE,Egypt,CHE,Switzerland,5
2020,SYR,Syrian Arab Rep.,IRQ,Iraq,SWE,Sweden,8
2020,SYR,Syrian Arab Rep.,LBY,Libya,AUS,Australia,5
2020,SOM,Somalia,JOR,Jordan,CAN,Canada,6
2020,SYR,Syrian Arab Rep.,JOR,Jordan,NZL,New Zealand,1
2020,SOM,Somalia,LBY,Libya,CAN,Canada,3
2020,ERT,Eritrea,TUN,Tunisia,FIN,Finland,1
2020,All others,All others,All others,All others,FIN,Finland,69
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,ARG,Argentina,1
2020,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,NOR,Norway,3
2020,ERT,Eritrea,YEM,Yemen,SWE,Sweden,8
2020,ERT,Eritrea,ISR,Israel,USA,United States of America,7
2020,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,CAN,Canada,23
2020,SYR,Syrian Arab Rep.,IRQ,Iraq,FIN,Finland,11
2020,SUD,Sudan,LBY,Libya,ITA,Italy,1
2020,SYR,Syrian Arab Rep.,MAU,Mauritania,FRA,France,5
2020,SYR,Syrian Arab Rep.,ARE,Egypt,SWE,Sweden,21
2020,SUD,Sudan,ARE,Egypt,DEU,Germany,115
2020,All others,All others,All others,All others,FRA,France,479
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,SWE,Sweden,615
2020,SYR,Syrian Arab Rep.,UAE,United Arab Emirates,CAN,Canada,38
2020,SYR,Syrian Arab Rep.,LBY,Libya,NOR,Norway,10
2020,SUD,Sudan,LBY,Libya,CAN,Canada,136
2020,IRQ,Iraq,UAE,United Arab Emirates,SWE,Sweden,1
2020,SYR,Syrian Arab Rep.,LEB,Lebanon,ISL,Iceland,46
2020,SYR,Syrian Arab Rep.,KUW,Kuwait,SWE,Sweden,2
2020,IRQ,Iraq,SAU,Saudi Arabia,NLD,Netherlands,2
2020,SYR,Syrian Arab Rep.,IRQ,Iraq,GBR,United Kingdom of Great Britain and Northern Ireland,151
2020,All others,All others,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,109
2020,SYR,Syrian Arab Rep.,JOR,Jordan,ESP,Spain,3
2020,SUD,Sudan,TUN,Tunisia,FRA,France,5
2020,SYR,Syrian Arab Rep.,JOR,Jordan,USA,United States of America,15
2020,COD,Dem. Rep. of the Congo,ALG,Algeria,CAN,Canada,4
2020,SYR,Syrian Arab Rep.,JOR,Jordan,NOR,Norway,256
2020,SUD,Sudan,ARE,Egypt,CAN,Canada,88
2020,SUD,Sudan,JOR,Jordan,FRA,France,3
2020,SSD,South Sudan,ARE,Egypt,DEU,Germany,70
2020,SUD,Sudan,JOR,Jordan,USA,United States of America,1
2020,SOM,Somalia,YEM,Yemen,FIN,Finland,5
2020,SOM,Somalia,YEM,Yemen,SWE,Sweden,1
2020,SSD,South Sudan,ISR,Israel,NLD,Netherlands,1
2020,SUD,Sudan,LEB,Lebanon,CAN,Canada,59
2020,SSD,South Sudan,SYR,Syrian Arab Rep.,SWE,Sweden,5
2020,IRQ,Iraq,JOR,Jordan,AUS,Australia,38
2020,SOM,Somalia,LBY,Libya,NOR,Norway,3
2020,IRQ,Iraq,JOR,Jordan,USA,United States of America,1
2020,ERT,Eritrea,LBY,Libya,CAN,Canada,62
2020,ERT,Eritrea,TUN,Tunisia,FRA,France,8
2020,All others,All others,All others,All others,ISL,Iceland,10
2020,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,SWE,Sweden,1
2020,AFG,Afghanistan,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,4
2020,IRQ,Iraq,KUW,Kuwait,CAN,Canada,1
2020,SUD,Sudan,ISR,Israel,CAN,Canada,2
2021,SYR,Syrian Arab Rep.,MAU,Mauritania,USA,United States of America,6
2021,SOM,Somalia,YEM,Yemen,SWE,Sweden,12
2021,SUD,Sudan,LEB,Lebanon,CAN,Canada,19
2021,IRQ,Iraq,LEB,Lebanon,DEU,Germany,9
2021,IRQ,Iraq,JOR,Jordan,AUS,Australia,37
2021,IRQ,Iraq,JOR,Jordan,USA,United States of America,65
2021,ERT,Eritrea,LBY,Libya,CAN,Canada,26
2021,SOM,Somalia,UAE,United Arab Emirates,CAN,Canada,1
2021,IRQ,Iraq,KUW,Kuwait,CAN,Canada,3
2021,ERT,Eritrea,LBY,Libya,FIN,Finland,1
2021,All others,All others,All others,All others,DNK,Denmark,9
2021,SUD,Sudan,ISR,Israel,CAN,Canada,5
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,NLD,Netherlands,204
2021,ERT,Eritrea,ARE,Egypt,USA,United States of America,58
2021,SYR,Syrian Arab Rep.,JOR,Jordan,ROU,Romania,65
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,FRA,France,10
2021,SSD,South Sudan,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,3
2021,SUD,Sudan,JOR,Jordan,CAN,Canada,76
2021,SUD,Sudan,LBY,Libya,NOR,Norway,145
2021,SYR,Syrian Arab Rep.,JOR,Jordan,BEL,Belgium,109
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,21
2021,SYR,Syrian Arab Rep.,LBY,Libya,CAN,Canada,100
2021,IRQ,Iraq,ARE,Egypt,CAN,Canada,5
2021,IRQ,Iraq,LEB,Lebanon,NLD,Netherlands,2
2021,SUD,Sudan,ARE,Egypt,NOR,Norway,3
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,IRL,Ireland,138
2021,SYR,Syrian Arab Rep.,LBY,Libya,ITA,Italy,1
2021,SYR,Syrian Arab Rep.,JOR,Jordan,NLD,Netherlands,4
2021,ERT,Eritrea,ARE,Egypt,FRA,France,39
2021,SUD,Sudan,JOR,Jordan,DEU,Germany,31
2021,SOM,Somalia,YEM,Yemen,CAN,Canada,4
2021,ERT,Eritrea,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,1
2021,All others,All others,All others,All others,ESP,Spain,91
2021,SYR,Syrian Arab Rep.,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,8
2021,SOM,Somalia,ARE,Egypt,SWE,Sweden,1
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,FRA,France,42
2021,SYR,Syrian Arab Rep.,JOR,Jordan,ITA,Italy,2
2021,ERT,Eritrea,ARE,Egypt,DEU,Germany,75
2021,SSD,South Sudan,TUN,Tunisia,USA,United States of America,4
2021,SYR,Syrian Arab Rep.,KUW,Kuwait,USA,United States of America,9
2021,SYR,Syrian Arab Rep.,ARE,Egypt,DEU,Germany,49
2021,IRQ,Iraq,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2021,SYR,Syrian Arab Rep.,JOR,Jordan,DEU,Germany,284
2021,SYR,Syrian Arab Rep.,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,5
2021,SUD,Sudan,LEB,Lebanon,DEU,Germany,2
2021,ERT,Eritrea,ISR,Israel,CAN,Canada,87
2021,SSD,South Sudan,ARE,Egypt,CAN,Canada,15
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,FIN,Finland,210
2021,SSD,South Sudan,ARE,Egypt,SWE,Sweden,28
2021,IRQ,Iraq,JOR,Jordan,BEL,Belgium,1
2021,COD,Dem. Rep. of the Congo,MOR,Morocco,USA,United States of America,1
2021,ERT,Eritrea,TUN,Tunisia,GBR,United Kingdom of Great Britain and Northern Ireland,1
2021,SUD,Sudan,UAE,United Arab Emirates,CAN,Canada,1
2021,SUD,Sudan,KUW,Kuwait,CAN,Canada,1
2021,SOM,Somalia,ARE,Egypt,DEU,Germany,38
2021,SYR,Syrian Arab Rep.,ARE,Egypt,CAN,Canada,337
2021,ERT,Eritrea,TUN,Tunisia,SWE,Sweden,3
2021,SUD,Sudan,ARE,Egypt,CHE,Switzerland,183
2021,All others,All others,All others,All others,FIN,Finland,42
2021,SUD,Sudan,ARE,Egypt,AUS,Australia,4
2021,SYR,Syrian Arab Rep.,JOR,Jordan,CAN,Canada,1016
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,NZL,New Zealand,1
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,CAN,Canada,321
2021,IRQ,Iraq,LEB,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,1
2021,SUD,Sudan,JOR,Jordan,AUS,Australia,1
2021,IRQ,Iraq,JOR,Jordan,CAN,Canada,34
2021,IRQ,Iraq,ARE,Egypt,CHE,Switzerland,5
2021,SUD,Sudan,TUN,Tunisia,SWE,Sweden,5
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,CAN,Canada,1509
2021,IRQ,Iraq,LEB,Lebanon,CAN,Canada,26
2021,IRQ,Iraq,LEB,Lebanon,FRA,France,1
2021,ERT,Eritrea,ARE,Egypt,AUS,Australia,2
2021,SYR,Syrian Arab Rep.,ARE,Egypt,FRA,France,301
2021,SUD,Sudan,LEB,Lebanon,USA,United States of America,12
2021,SUD,Sudan,JOR,Jordan,BEL,Belgium,4
2021,SUD,Sudan,LBY,Libya,FIN,Finland,1
2021,SYR,Syrian Arab Rep.,JOR,Jordan,FRA,France,98
2021,ERT,Eritrea,ARE,Egypt,CAN,Canada,59
2021,All others,All others,All others,All others,FRA,France,363
2021,SYR,Syrian Arab Rep.,ALG,Algeria,CAN,Canada,18
2021,SUD,Sudan,ARE,Egypt,SWE,Sweden,252
2021,ERT,Eritrea,LBY,Libya,SWE,Sweden,99
2021,SYR,Syrian Arab Rep.,JOR,Jordan,SWE,Sweden,363
2021,COD,Dem. Rep. of the Congo,MOR,Morocco,CAN,Canada,2
2021,SUD,Sudan,ALG,Algeria,CAN,Canada,5
2021,SUD,Sudan,JOR,Jordan,SWE,Sweden,31
2021,SOM,Somalia,JOR,Jordan,USA,United States of America,11
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,CHE,Switzerland,164
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,NOR,Norway,248
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,NOR,Norway,777
2021,IRQ,Iraq,LEB,Lebanon,AUS,Australia,252
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,AUS,Australia,9
2021,SYR,Syrian Arab Rep.,JOR,Jordan,FIN,Finland,2
2021,ERT,Eritrea,ISR,Israel,FRA,France,15
2021,SOM,Somalia,ARE,Egypt,CAN,Canada,4
2021,ERT,Eritrea,ARE,Egypt,SWE,Sweden,52
2021,SOM,Somalia,UAE,United Arab Emirates,USA,United States of America,1
2021,SSD,South Sudan,ARE,Egypt,FRA,France,3
2021,ERT,Eritrea,LEB,Lebanon,CAN,Canada,2
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,USA,United States of America,2141
2021,ERT,Eritrea,LBY,Libya,NOR,Norway,27
2021,AFG,Afghanistan,LEB,Lebanon,CAN,Canada,5
2021,SYR,Syrian Arab Rep.,JOR,Jordan,IRL,Ireland,15
2021,All others,All others,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,7
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,DEU,Germany,638
2021,SUD,Sudan,ARE,Egypt,BEL,Belgium,57
2021,SUD,Sudan,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,ROU,Romania,94
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,ESP,Spain,861
2021,SYR,Syrian Arab Rep.,ARE,Egypt,PRT,Portugal,2
2021,SUD,Sudan,LBY,Libya,SWE,Sweden,144
2021,SUD,Sudan,ARE,Egypt,USA,United States of America,158
2021,ERT,Eritrea,ARE,Egypt,BEL,Belgium,7
2021,SUD,Sudan,JOR,Jordan,ESP,Spain,5
2021,SSD,South Sudan,ARE,Egypt,CHE,Switzerland,92
2021,SSD,South Sudan,ARE,Egypt,BEL,Belgium,7
2021,SOM,Somalia,MOR,Morocco,CAN,Canada,7
2021,SYR,Syrian Arab Rep.,KUW,Kuwait,CAN,Canada,14
2021,SYR,Syrian Arab Rep.,ARE,Egypt,CHE,Switzerland,20
2021,All others,All others,All others,All others,NLD,Netherlands,11
2021,SOM,Somalia,ARE,Egypt,PRT,Portugal,3
2021,SOM,Somalia,TUN,Tunisia,USA,United States of America,1
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,USA,United States of America,959
2021,SSD,South Sudan,ARE,Egypt,PRT,Portugal,3
2021,IRQ,Iraq,LEB,Lebanon,USA,United States of America,77
2021,ERT,Eritrea,TUN,Tunisia,NLD,Netherlands,1
2021,All others,All others,All others,All others,AUS,Australia,480
2021,SYR,Syrian Arab Rep.,UAE,United Arab Emirates,USA,United States of America,26
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,AUS,Australia,52
2021,SUD,Sudan,ARE,Egypt,FRA,France,25
2021,IRQ,Iraq,ARE,Egypt,USA,United States of America,5
2021,IRQ,Iraq,UAE,United Arab Emirates,USA,United States of America,14
2021,SUD,Sudan,LEB,Lebanon,SWE,Sweden,1
2021,ERT,Eritrea,ARE,Egypt,CHE,Switzerland,6
2021,ERT,Eritrea,TUN,Tunisia,USA,United States of America,19
2021,IRQ,Iraq,SAU,Saudi Arabia,CAN,Canada,1
2021,All others,All others,All others,All others,NOR,Norway,60
2021,SUD,Sudan,ALG,Algeria,USA,United States of America,1
2021,SYR,Syrian Arab Rep.,ARE,Egypt,BEL,Belgium,39
2021,SOM,Somalia,ARE,Egypt,CHE,Switzerland,13
2021,All others,All others,All others,All others,BEL,Belgium,8
2021,All others,All others,All others,All others,NZL,New Zealand,27
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,SWE,Sweden,14
2021,SOM,Somalia,JOR,Jordan,CAN,Canada,17
2021,IRQ,Iraq,JOR,Jordan,DEU,Germany,29
2021,SYR,Syrian Arab Rep.,JOR,Jordan,NZL,New Zealand,2
2021,ERT,Eritrea,YEM,Yemen,SWE,Sweden,22
2021,SOM,Somalia,ARE,Egypt,USA,United States of America,4
2021,SYR,Syrian Arab Rep.,LBY,Libya,IRL,Ireland,3
2021,IRQ,Iraq,ARE,Egypt,DEU,Germany,3
2021,SYR,Syrian Arab Rep.,ARE,Egypt,USA,United States of America,234
2021,All others,All others,All others,All others,CAN,Canada,1391
2021,SYR,Syrian Arab Rep.,YEM,Yemen,CAN,Canada,1
2021,SOM,Somalia,YEM,Yemen,NOR,Norway,7
2021,SOM,Somalia,JOR,Jordan,SWE,Sweden,1
2021,ERT,Eritrea,ISR,Israel,USA,United States of America,168
2021,SUD,Sudan,ARE,Egypt,DEU,Germany,94
2021,All others,All others,All others,All others,SWE,Sweden,137
2021,SYR,Syrian Arab Rep.,ALG,Algeria,USA,United States of America,31
2021,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,CAN,Canada,74
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,FIN,Finland,4
2021,SYR,Syrian Arab Rep.,ARE,Egypt,SWE,Sweden,3
2021,SYR,Syrian Arab Rep.,TUN,Tunisia,USA,United States of America,5
2021,SUD,Sudan,TUN,Tunisia,USA,United States of America,21
2021,IRQ,Iraq,JOR,Jordan,ESP,Spain,5
2021,COD,Dem. Rep. of the Congo,ALG,Algeria,USA,United States of America,6
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,SWE,Sweden,637
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,ISL,Iceland,2
2021,SYR,Syrian Arab Rep.,UAE,United Arab Emirates,CAN,Canada,45
2021,SYR,Syrian Arab Rep.,LBY,Libya,NOR,Norway,12
2021,SYR,Syrian Arab Rep.,LEB,Lebanon,BEL,Belgium,103
2021,All others,All others,All others,All others,CHE,Switzerland,23
2021,SUD,Sudan,ISR,Israel,USA,United States of America,2
2021,SUD,Sudan,LBY,Libya,CAN,Canada,252
2021,SSD,South Sudan,ARE,Egypt,USA,United States of America,31
2021,All others,All others,All others,All others,USA,United States of America,4337
2021,SYR,Syrian Arab Rep.,BAH,Bahrain,CAN,Canada,3
2021,SYR,Syrian Arab Rep.,JOR,Jordan,ESP,Spain,41
2021,SYR,Syrian Arab Rep.,IRQ,Iraq,GBR,United Kingdom of Great Britain and Northern Ireland,5
2021,SUD,Sudan,MAU,Mauritania,USA,United States of America,1
2021,SUD,Sudan,TUN,Tunisia,FRA,France,4
2021,SYR,Syrian Arab Rep.,JOR,Jordan,USA,United States of America,2321
2021,COD,Dem. Rep. of the Congo,ALG,Algeria,CAN,Canada,9
2021,SYR,Syrian Arab Rep.,JOR,Jordan,NOR,Norway,414
2021,SUD,Sudan,ARE,Egypt,CAN,Canada,134
2021,All others,All others,All others,All others,DEU,Germany,6
2021,SYR,Syrian Arab Rep.,YEM,Yemen,SWE,Sweden,7
2021,SSD,South Sudan,ARE,Egypt,DEU,Germany,61
2021,SUD,Sudan,JOR,Jordan,USA,United States of America,150
2022,All others,All others,All others,All others,AUS,Australia,221
2022,ERT,Eritrea,ARE,Egypt,PRT,Portugal,6
2022,All others,All others,All others,All others,NOR,Norway,67
2022,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,SWE,Sweden,3
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,GBR,United Kingdom of Great Britain and Northern Ireland,2
2022,SUD,Sudan,MOR,Morocco,USA,United States of America,1
2022,ERT,Eritrea,TUN,Tunisia,FRA,France,3
2022,AFG,Afghanistan,SYR,Syrian Arab Rep.,AUS,Australia,1
2022,SUD,Sudan,TUN,Tunisia,FRA,France,2
2022,SYR,Syrian Arab Rep.,JOR,Jordan,USA,United States of America,2726
2022,COD,Dem. Rep. of the Congo,ALG,Algeria,CAN,Canada,2
2022,SYR,Syrian Arab Rep.,JOR,Jordan,NOR,Norway,219
2022,SUD,Sudan,ARE,Egypt,CAN,Canada,10
2022,SYR,Syrian Arab Rep.,YEM,Yemen,SWE,Sweden,1
2022,SSD,South Sudan,ARE,Egypt,DEU,Germany,111
2022,IRQ,Iraq,LEB,Lebanon,SWE,Sweden,1
2022,SUD,Sudan,JOR,Jordan,USA,United States of America,125
2022,SYR,Syrian Arab Rep.,MAU,Mauritania,USA,United States of America,22
2022,All others,All others,All others,All others,CAN,Canada,601
2022,SOM,Somalia,YEM,Yemen,SWE,Sweden,4
2022,SUD,Sudan,LEB,Lebanon,CAN,Canada,6
2022,All others,All others,All others,All others,NZL,New Zealand,192
2022,IRQ,Iraq,LEB,Lebanon,DEU,Germany,10
2022,SOM,Somalia,LBY,Libya,SWE,Sweden,1
2022,IRQ,Iraq,JOR,Jordan,USA,United States of America,73
2022,SUD,Sudan,LEB,Lebanon,FIN,Finland,1
2022,SOM,Somalia,UAE,United Arab Emirates,CAN,Canada,2
2022,SUD,Sudan,ISR,Israel,CAN,Canada,2
2022,SYR,Syrian Arab Rep.,JOR,Jordan,AUS,Australia,14
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,NLD,Netherlands,416
2022,ERT,Eritrea,ARE,Egypt,USA,United States of America,10
2022,All others,All others,All others,All others,CHE,Switzerland,3
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,FRA,France,83
2022,SUD,Sudan,JOR,Jordan,CAN,Canada,13
2022,SUD,Sudan,LBY,Libya,NOR,Norway,13
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,14
2022,SYR,Syrian Arab Rep.,LBY,Libya,CAN,Canada,16
2022,All others,All others,All others,All others,PRT,Portugal,47
2022,IRQ,Iraq,LEB,Lebanon,NLD,Netherlands,1
2022,SUD,Sudan,ARE,Egypt,NOR,Norway,2
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,IRL,Ireland,403
2022,AFG,Afghanistan,UAE,United Arab Emirates,FIN,Finland,5
2022,SYR,Syrian Arab Rep.,JOR,Jordan,NLD,Netherlands,347
2022,ERT,Eritrea,ARE,Egypt,FRA,France,28
2022,SUD,Sudan,JOR,Jordan,DEU,Germany,57
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,FRA,France,589
2022,ERT,Eritrea,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,2
2022,SYR,Syrian Arab Rep.,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,2
2022,IRQ,Iraq,JOR,Jordan,PRT,Portugal,4
2022,ERT,Eritrea,ARE,Egypt,DEU,Germany,105
2022,SYR,Syrian Arab Rep.,KUW,Kuwait,USA,United States of America,6
2022,SYR,Syrian Arab Rep.,ARE,Egypt,DEU,Germany,399
2022,ERT,Eritrea,ISR,Israel,AUS,Australia,2
2022,All others,All others,All others,All others,DEU,Germany,23
2022,IRQ,Iraq,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2022,SYR,Syrian Arab Rep.,JOR,Jordan,DEU,Germany,443
2022,SYR,Syrian Arab Rep.,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2022,ERT,Eritrea,ISR,Israel,CAN,Canada,17
2022,SSD,South Sudan,ARE,Egypt,CAN,Canada,2
2022,All others,All others,All others,All others,SWE,Sweden,241
2022,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,USA,United States of America,40
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,FIN,Finland,369
2022,SSD,South Sudan,ARE,Egypt,SWE,Sweden,17
2022,IRQ,Iraq,JOR,Jordan,NLD,Netherlands,1
2022,COD,Dem. Rep. of the Congo,MOR,Morocco,USA,United States of America,3
2022,IRQ,Iraq,MAU,Mauritania,USA,United States of America,2
2022,SOM,Somalia,ARE,Egypt,DEU,Germany,15
2022,SYR,Syrian Arab Rep.,ARE,Egypt,CAN,Canada,26
2022,ERT,Eritrea,TUN,Tunisia,SWE,Sweden,1
2022,SUD,Sudan,ARE,Egypt,CHE,Switzerland,209
2022,SYR,Syrian Arab Rep.,JOR,Jordan,CAN,Canada,128
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,NZL,New Zealand,220
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,CAN,Canada,86
2022,AFG,Afghanistan,SAU,Saudi Arabia,CAN,Canada,1
2022,SUD,Sudan,TUN,Tunisia,SWE,Sweden,1
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,CAN,Canada,106
2022,All others,All others,All others,All others,DNK,Denmark,3
2022,IRQ,Iraq,LEB,Lebanon,CAN,Canada,5
2022,SYR,Syrian Arab Rep.,ARE,Egypt,FRA,France,97
2022,All others,All others,All others,All others,USA,United States of America,7790
2022,SUD,Sudan,LEB,Lebanon,USA,United States of America,20
2022,SYR,Syrian Arab Rep.,JOR,Jordan,FRA,France,387
2022,ERT,Eritrea,ARE,Egypt,CAN,Canada,2
2022,SUD,Sudan,ARE,Egypt,SWE,Sweden,105
2022,ERT,Eritrea,LBY,Libya,SWE,Sweden,163
2022,SYR,Syrian Arab Rep.,JOR,Jordan,SWE,Sweden,319
2022,SUD,Sudan,ALG,Algeria,SWE,Sweden,1
2022,All others,All others,All others,All others,ESP,Spain,1
2022,SUD,Sudan,JOR,Jordan,SWE,Sweden,11
2022,SOM,Somalia,JOR,Jordan,USA,United States of America,44
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,CHE,Switzerland,587
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,NOR,Norway,200
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,NOR,Norway,668
2022,IRQ,Iraq,LEB,Lebanon,AUS,Australia,17
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,AUS,Australia,137
2022,SYR,Syrian Arab Rep.,JOR,Jordan,FIN,Finland,3
2022,SOM,Somalia,KUW,Kuwait,USA,United States of America,6
2022,SOM,Somalia,ARE,Egypt,CAN,Canada,1
2022,ERT,Eritrea,ARE,Egypt,SWE,Sweden,31
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,ROU,Romania,1
2022,SUD,Sudan,ARE,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,4
2022,SSD,South Sudan,ARE,Egypt,FRA,France,8
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,USA,United States of America,2371
2022,ERT,Eritrea,LBY,Libya,NOR,Norway,2
2022,AFG,Afghanistan,LEB,Lebanon,CAN,Canada,5
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,ITA,Italy,1
2022,SYR,Syrian Arab Rep.,JOR,Jordan,IRL,Ireland,6
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,DEU,Germany,909
2022,SUD,Sudan,ARE,Egypt,BEL,Belgium,1
2022,SUD,Sudan,LBY,Libya,SWE,Sweden,196
2022,SUD,Sudan,LEB,Lebanon,ESP,Spain,3
2022,SYR,Syrian Arab Rep.,MOR,Morocco,USA,United States of America,3
2022,SOM,Somalia,ARE,Egypt,FRA,France,1
2022,All others,All others,All others,All others,FIN,Finland,33
2022,SYR,Syrian Arab Rep.,LEB,Lebanon,ESP,Spain,568
2022,SYR,Syrian Arab Rep.,ARE,Egypt,PRT,Portugal,65
2022,IRQ,Iraq,JOR,Jordan,SWE,Sweden,4
2022,SUD,Sudan,ARE,Egypt,USA,United States of America,51
2022,SYR,Syrian Arab Rep.,IRQ,Iraq,NZL,New Zealand,124
2022,SSD,South Sudan,ARE,Egypt,CHE,Switzerland,81
2022,SUD,Sudan,TUN,Tunisia,NOR,Norway,1
